511	神赐金牌套装	8	10028700~10028805~10029001~10029011|10087700~10087805~10088001~10088011|10238710~10238815~10239007~10239107|10208710~10208815~10209007~10209107|10248710~10248815~10249007~10249107|10258710~10258815~10259007~10259107|10268710~10268815~10269007~10269107|10278710~10278815~10279007~10279107	2	8	55	4	53	7	6	6	300	8	54	9
520	神龙掌门套装	8	10038600~10038804~10039002~10039012|10097600~10097804~10098002~10098012|10238620~10238824~10239014~10239114|10208620~10208824~10209014~10209114|10248620~10248824~10249014~10249114|10258620~10258824~10259014~10259114|10268620~10268824~10269014~10269114|10278620~10278824~10279014~10279114	2	8	55	4	50	7	6	14	120	8	22	1500
521	神赐金牌套装	8	10038700~10038805~10039001~10039011|10097700~10097805~10098001~10098011|10238720~10238825~10239008~10239108|10208720~10208825~10209008~10209108|10248720~10248825~10249008~10249108|10258720~10258825~10259008~10259108|10268720~10268825~10269008~10269108|10278720~10278825~10279008~10279108	2	8	55	4	53	7	6	6	300	8	54	9
530	神龙掌门套装	8	10048600~10048804~10049002~10049012|10107600~10107804~10108002~10108012|10238630~10238834~10239015~10239115|10208630~10208834~10209015~10209115|10248630~10248834~10249015~10249115|10258630~10258834~10259015~10259115|10268630~10268834~10269015~10269115|10278630~10278834~10279015~10279115	2	8	55	4	50	7	6	14	120	8	22	1500
531	神赐金牌套装	8	10048700~10048805~10049001~10049011|10107700~10107805~10108001~10108011|10238730~10238835~10239009~10239109|10208730~10208835~10209009~10209109|10248730~10248835~10249009~10249109|10258730~10258835~10259009~10259109|10268730~10268835~10269009~10269109|10278730~10278835~10279009~10279109	2	8	55	4	53	7	6	6	300	8	54	9
540	神龙掌门套装	8	10058600~10058804~10059002~10059012|10117600~10117804~10118002~10118012|10238640~10238844~10239016~10239116|10208640~10208844~10209016~10209116|10248640~10248844~10249016~10249116|10258640~10258844~10259016~10259116|10268640~10268844~10269016~10269116|10278640~10278844~10279016~10279116	2	8	55	4	50	7	6	10	120	8	22	1500
541	神赐金牌套装	8	10058700~10058805~10059001~10059011|10117700~10117805~10118001~10118011|10238740~10238845~10239010~10239110|10208740~10208845~10209010~10209110|10248740~10248845~10249010~10249110|10258740~10258845~10259010~10259110|10268740~10268845~10269010~10269110|10278740~10278845~10279010~10279110	2	8	55	4	53	7	6	6	300	8	54	9
550	神龙掌门套装	8	10068600~10068804~10069002~10069012|10127600~10127804~10128002~10128012|10238650~10238854~10239017~10239117|10208650~10208854~10209017~10209117|10248650~10248854~10249017~10249117|10258650~10258854~10259017~10259117|10268650~10268854~10269017~10269117|10278650~10278854~10279017~10279117	2	8	55	4	50	7	6	10	120	8	22	1500
551	神赐金牌套装	8	10068700~10068805~10069001~10069011|10127700~10127805~10128001~10128011|10238750~10238855~10239011~10239111|10208750~10208855~10209011~10209111|10248750~10248855~10249011~10249111|10258750~10258855~10259011~10259111|10268750~10268855~10269011~10269111|10278750~10278855~10279011~10279111	2	8	55	4	53	7	6	6	300	8	54	9
600	世传君主套装(紫)	8	10019801|10077801|10208801|10238801|10248801|10258801|10268801|10278801	2	8	15	4	53	5	6	97	10	8	54	5
601	国传君主套装(紫)	8	10019802|10077802|10208802|10238802|10248802|10258802|10268802|10278802	2	38	1	4	53	6	6	97	20	8	54	6
602	神传君主套装(紫)	8	10019803|10077803|10208803|10238803|10248803|10258803|10268803|10278803	2	8	55	4	53	7	6	97	30	8	54	7
603	神龙掌门套装(紫)	8	10019804|10077804|10208804|10238804|10248804|10258804|10268804|10278804	2	8	55	4	50	7	6	12	120	8	22	1500
604	神赐金牌套装(紫)	8	10019805|10077805|10208805|10238805|10248805|10258805|10268805|10278805	2	8	55	4	53	7	6	6	300	8	54	9
610	世传君主套装(紫)	8	10028801|10087801|10208811|10238811|10248811|10258811|10268811|10278811	2	8	15	4	53	5	6	97	10	8	54	5
611	国传君主套装(紫)	8	10028802|10087802|10208812|10238812|10248812|10258812|10268812|10278812	2	27	10	4	53	6	6	97	20	8	54	6
612	神传君主套装(紫)	8	10028803|10087803|10208813|10238813|10248813|10258813|10268813|10278813	2	8	55	4	53	7	6	97	30	8	54	7
613	神龙掌门套装(紫)	8	10028804|10087804|10208814|10238814|10248814|10258814|10268814|10278814	2	8	55	4	50	7	6	12	120	8	22	1500
614	神赐金牌套装(紫)	8	10028805|10087805|10208815|10238815|10248815|10258815|10268815|10278815	2	8	55	4	53	7	6	6	300	8	54	9
620	世传君主套装(紫)	8	10038801|10097801|10208821|10238821|10248821|10258821|10268821|10278821	2	8	15	4	53	5	6	97	10	8	54	5
621	国传君主套装(紫)	8	10038802|10097802|10208822|10238822|10248822|10258822|10268822|10278822	2	28	1	4	53	6	6	97	20	8	54	6
622	神传君主套装(紫)	8	10038803|10097803|10208823|10238823|10248823|10258823|10268823|10278823	2	8	55	4	53	7	6	97	30	8	54	7
623	神龙掌门套装(紫)	8	10038804|10097804|10208824|10238824|10248824|10258824|10268824|10278824	2	8	55	4	50	7	6	14	120	8	22	1500
624	神赐金牌套装(紫)	8	10038805|10097805|10208825|10238825|10248825|10258825|10268825|10278825	2	8	55	4	53	7	6	6	300	8	54	9
630	世传君主套装(紫)	8	10048801|10107801|10208831|10238831|10248831|10258831|10268831|10278831	2	8	15	4	53	5	6	97	10	8	54	5
631	国传君主套装(紫)	8	10048802|10107802|10208832|10238832|10248832|10258832|10268832|10278832	2	29	1	4	53	6	6	97	20	8	54	6
632	神传君主套装(紫)	8	10048803|10107803|10208833|10238833|10248833|10258833|10268833|10278833	2	8	55	4	53	7	6	97	30	8	54	7
633	神龙掌门套装(紫)	8	10048804|10107804|10208834|10238834|10248834|10258834|10268834|10278834	2	8	55	4	50	7	6	14	120	8	22	1500
634	神赐金牌套装(紫)	8	10048805|10107805|10208835|10238835|10248835|10258835|10268835|10278835	2	8	55	4	53	7	6	6	300	8	54	9
640	世传君主套装(紫)	8	10058801|10117801|10208841|10238841|10248841|10258841|10268841|10278841	2	8	15	4	53	5	6	97	10	8	54	5
641	国传君主套装(紫)	8	10058802|10117802|10208842|10238842|10248842|10258842|10268842|10278842	2	42	30	4	53	6	6	97	20	8	54	6
642	神传君主套装(紫)	8	10058803|10117803|10208843|10238843|10248843|10258843|10268843|10278843	2	42	80	4	53	7	6	97	30	8	54	7
643	神龙掌门套装(紫)	8	10058804|10117804|10208844|10238844|10248844|10258844|10268844|10278844	2	8	55	4	50	7	6	10	120	8	22	1500
644	神赐金牌套装(紫)	8	10058805|10117805|10208845|10238845|10248845|10258845|10268845|10278845	2	8	55	4	53	7	6	6	300	8	54	9
650	世传君主套装(紫)	8	10068801|10127801|10208851|10238851|10248851|10258851|10268851|10278851	2	8	15	4	53	5	6	97	10	8	54	5
651	国传君主套装(紫)	8	10068802|10127802|10208852|10238852|10248852|10258852|10268852|10278852	2	43	30	4	53	6	6	97	20	8	54	6
652	神传君主套装(紫)	8	10068803|10127803|10208853|10238853|10248853|10258853|10268853|10278853	2	43	80	4	53	7	6	97	30	8	54	7
653	神龙掌门套装(紫)	8	10068804|10127804|10208854|10238854|10248854|10258854|10268854|10278854	2	8	55	4	50	7	6	10	120	8	22	1500
654	神赐金牌套装(紫)	8	10068805|10127805|10208855|10238855|10248855|10258855|10268855|10278855	2	8	55	4	53	7	6	6	300	8	54	9
655	世传七夕首饰套装	2	10287070~10287080|10297070~10297080	2	18	10	2	20	10	2	16	10	-1	-1	-1
656	国传七夕首饰套装	2	10287071~10287081|10297071~10297081	2	18	20	2	20	20	2	16	20	-1	-1	-1
657	神传七夕首饰套装	2	10287072~10287082|10297072~10297082	2	18	30	2	20	30	2	16	30	-1	-1	-1
658	天传君主套装	8	10014004~10019810~10019903~10019913|10074004~10077810~10078003~10078013|10204004~10208900~10209018~10209118|10234004~10238900~10239018~10239118|10244004~10248900~10249018~10249118|10254004~10258900~10259018~10259118|10264004~10268900~10269018~10269118|10274004~10278900~10279018~10279118	2	8	75	4	53	9	6	97	40	8	54	9
659	天传君主套装	8	10024004~10028810~10029003~10029013|10084004~10087810~10088003~10088013|10204014~10208901~10209019~10209119|10234014~10238901~10239019~10239119|10244014~10248901~10249019~10249119|10254014~10258901~10259019~10259119|10264014~10268901~10269019~10269119|10274014~10278901~10279019~10279119	2	8	75	4	53	9	6	97	40	8	54	9
660	天传君主套装	8	10034004~10038810~10039003~10039013|10094004~10097810~10098003~10098013|10204024~10208902~10209020~10209120|10234024~10238902~10239020~10239120|10244024~10248902~10249020~10249120|10254024~10258902~10259020~10259120|10264024~10268902~10269020~10269120|10274024~10278902~10279020~10279120	2	8	75	4	53	9	6	97	40	8	54	9
661	天传君主套装	8	10044004~10048810~10049003~10049013|10104004~10107810~10108003~10108013|10204034~10208903~10209021~10209121|10234034~10238903~10239021~10239121|10244034~10248903~10249021~10249121|10254034~10258903~10259021~10259121|10264034~10268903~10269021~10269121|10274034~10278903~10279021~10279121	2	8	75	4	53	9	6	97	40	8	54	9
662	天传君主套装	8	10054004~10058810~10059003~10059013|10114004~10117810~10118003~10118013|10204044~10208904~10209022~10209122|10234044~10238904~10239022~10239122|10244044~10248904~10249022~10249122|10254044~10258904~10259022~10259122|10264044~10268904~10269022~10269122|10274044~10278904~10279022~10279122	2	8	75	4	53	9	6	97	40	8	54	9
663	天传君主套装	8	10064004~10068810~10069003~10069013|10124004~10127810~10128003~10128013|10204054~10208905~10209023~10209123|10234054~10238905~10239023~10239123|10244054~10248905~10249023~10249123|10254054~10258905~10259023~10259123|10264054~10268905~10269023~10269123|10274054~10278905~10279023~10279123	2	8	75	4	53	9	6	97	40	8	54	9
664	天赐金牌套装	8	10019701~10019811~10019904~10019914|10077701~10077811~10078004~10078014|10208760~10208910~10209024~10209124|10238760~10238910~10239024~10239124|10248760~10248910~10249024~10249124|10258760~10258910~10259024~10259124|10268760~10268910~10269024~10269124|10278760~10278910~10279024~10279124	2	8	72	4	53	10	6	22	2000	8	54	12
665	天赐金牌套装	8	10028701~10028811~10029004~10029014|10087701~10087811~10088004~10088014|10208761~10208911~10209025~10209125|10238761~10238911~10239025~10239125|10248761~10248911~10249025~10249125|10258761~10258911~10259025~10259125|10268761~10268911~10269025~10269125|10278761~10278911~10279025~10279125	2	8	72	4	53	10	6	22	2000	8	54	12
666	天赐金牌套装	8	10038701~10038811~10039004~10039014|10097701~10097811~10098004~10098014|10208762~10208912~10209026~10209126|10238762~10238912~10239026~10239126|10248762~10248912~10249026~10249126|10258762~10258912~10259026~10259126|10268762~10268912~10269026~10269126|10278762~10278912~10279026~10279126	2	8	72	4	53	10	6	22	2000	8	54	12
667	天赐金牌套装	8	10048701~10048811~10049004~10049014|10107701~10107811~10108004~10108014|10208763~10208913~10209027~10209127|10238763~10238913~10239027~10239127|10248763~10248913~10249027~10249127|10258763~10258913~10259027~10259127|10268763~10268913~10269027~10269127|10278763~10278913~10279027~10279127	2	8	72	4	53	10	6	22	2000	8	54	12
668	天赐金牌套装	8	10058701~10058811~10059004~10059014|10117701~10117811~10118004~10118014|10208764~10208914~10209028~10209128|10238764~10238914~10239028~10239128|10248764~10248914~10249028~10249128|10258764~10258914~10259028~10259128|10268764~10268914~10269028~10269128|10278764~10278914~10279028~10279128	2	8	72	4	53	10	6	22	2000	8	54	12
669	天赐金牌套装	8	10068701~10068811~10069004~10069014|10127701~10127811~10128004~10128014|10208765~10208915~10209029~10209129|10238765~10238915~10239029~10239129|10248765~10248915~10249029~10249129|10258765~10258915~10259029~10259129|10268765~10268915~10269029~10269129|10278765~10278915~10279029~10279129	2	8	72	4	53	10	6	22	2000	8	54	12
670	冥传君主套装	8	10019905~10019915|10078005~10078015|10209030~10209130|10239030~10239130|10249030~10249130|10259030~10259130|10269030~10269130|10279030~10279130	2	8	85	4	53	10	6	97	45	8	54	10
671	冥传君主套装	8	10029005~10029015|10088005~10088015|10209031~10209131|10239031~10239131|10249031~10249131|10259031~10259131|10269031~10269131|10279031~10279131	2	8	85	4	53	10	6	97	45	8	54	10
672	冥传君主套装	8	10039005~10039015|10098005~10098015|10209032~10209132|10239032~10239132|10249032~10249132|10259032~10259132|10269032~10269132|10279032~10279132	2	8	85	4	53	10	6	97	45	8	54	10
673	冥传君主套装	8	10049005~10049015|10108005~10108015|10209033~10209133|10239033~10239133|10249033~10249133|10259033~10259133|10269033~10269133|10279033~10279133	2	8	85	4	53	10	6	97	45	8	54	10
674	冥传君主套装	8	10059005~10059015|10118005~10118015|10209034~10209134|10239034~10239134|10249034~10249134|10259034~10259134|10269034~10269134|10279034~10279134	2	8	85	4	53	10	6	97	45	8	54	10
675	冥传君主套装	8	10069005~10069015|10128005~10128015|10209035~10209135|10239035~10239135|10249035~10249135|10259035~10259135|10269035~10269135|10279035~10279135	2	8	85	4	53	10	6	97	45	8	54	10
676	世传君主套装	8	10354001~10355001|10414001~10415001|10204061~10209272|10239218~10239296|10249218~10249296|10259218~10259296|10269218~10269296|10279218~10279296	2	8	15	4	53	5	6	97	10	8	54	5	装备套装身_02	人物身体受击点	装备套装手_02	人物左手绑定点	装备套装手_02	人物右手绑定点
677	世传君主套装	8	10364001~10365001|10424001~10425001|10204071~10209277|10239222~10239301|10249222~10249301|10259222~10259301|10269222~10269301|10279222~10279301	2	8	15	4	53	5	6	97	10	8	54	5	装备套装身_02	人物身体受击点	装备套装手_02	人物左手绑定点	装备套装手_02	人物右手绑定点
678	世传君主套装	8	10374001~10375001|10434001~10435001|10204081~10209282|10239226~10239306|10249226~10249306|10259226~10259306|10269226~10269306|10279226~10279306	2	8	15	4	53	5	6	97	10	8	54	5	装备套装身_02	人物身体受击点	装备套装手_02	人物左手绑定点	装备套装手_02	人物右手绑定点
679	世传君主套装	8	10384001~10385001|10444001~10445001|10204091~10209287|10239230~10239311|10249230~10249311|10259230~10259311|10269230~10269311|10279230~10279311	2	8	15	4	53	5	6	97	10	8	54	5	装备套装身_02	人物身体受击点	装备套装手_02	人物左手绑定点	装备套装手_02	人物右手绑定点
680	世传君主套装	8	10394001~10395001|10454001~10455001|10204101~10209292|10239234~10239316|10249234~10249316|10259234~10259316|10269234~10269316|10279234~10279316	2	8	15	4	53	5	6	97	10	8	54	5	装备套装身_02	人物身体受击点	装备套装手_02	人物左手绑定点	装备套装手_02	人物右手绑定点
681	世传君主套装	8	10404001~10405001|10464001~10465001|10204111~10209297|10239238~10239321|10249238~10249321|10259238~10259321|10269238~10269321|10279238~10279321	2	8	15	4	53	5	6	97	10	8	54	5	装备套装身_02	人物身体受击点	装备套装手_02	人物左手绑定点	装备套装手_02	人物右手绑定点
682	国传君主套装	8	10354002~10355002|10414002~10415002|10204062~10209273|10239219~10239297|10249219~10249297|10259219~10259297|10269219~10269297|10279219~10279297	2	38	1	4	53	6	6	97	20	8	54	6	装备套装身_03	人物身体受击点	装备套装手_03	人物左手绑定点	装备套装手_03	人物右手绑定点
683	国传君主套装	8	10364002~10365002|10424002~10425002|10204072~10209278|10239223~10239302|10249223~10249302|10259223~10259302|10269223~10269302|10279223~10279302	2	27	10	4	53	6	6	97	20	8	54	6	装备套装身_03	人物身体受击点	装备套装手_03	人物左手绑定点	装备套装手_03	人物右手绑定点
684	国传君主套装	8	10374002~10375002|10434002~10435002|10204082~10209283|10239227~10239307|10249227~10249307|10259227~10259307|10269227~10269307|10279227~10279307	2	28	1	4	53	6	6	97	20	8	54	6	装备套装身_03	人物身体受击点	装备套装手_03	人物左手绑定点	装备套装手_03	人物右手绑定点
685	国传君主套装	8	10384002~10385002|10444002~10445002|10204092~10209288|10239231~10239312|10249231~10249312|10259231~10259312|10269231~10269312|10279231~10279312	2	29	1	4	53	6	6	97	20	8	54	6	装备套装身_03	人物身体受击点	装备套装手_03	人物左手绑定点	装备套装手_03	人物右手绑定点
686	国传君主套装	8	10394002~10395002|10454002~10455002|10204102~10209293|10239235~10239317|10249235~10249317|10259235~10259317|10269235~10269317|10279235~10279317	2	42	30	4	53	6	6	97	20	8	54	6	装备套装身_03	人物身体受击点	装备套装手_03	人物左手绑定点	装备套装手_03	人物右手绑定点
687	国传君主套装	8	10404002~10405002|10464002~10465002|10204112~10209298|10239239~10239322|10249239~10249322|10259239~10259322|10269239~10269322|10279239~10279322	2	43	30	4	53	6	6	97	20	8	54	6	装备套装身_03	人物身体受击点	装备套装手_03	人物左手绑定点	装备套装手_03	人物右手绑定点
688	神传君主套装	8	10354003~10355003|10414003~10415003|10204063~10209274|10239220~10239298|10249220~10249298|10259220~10259298|10269220~10269298|10279220~10279298	2	8	55	4	53	7	6	97	30	8	54	7	装备套装身_04	人物身体受击点	装备套装手_04	人物左手绑定点	装备套装手_04	人物右手绑定点
689	神传君主套装	8	10364003~10365003|10424003~10425003|10204073~10209279|10239224~10239303|10249224~10249303|10259224~10259303|10269224~10269303|10279224~10279303	2	8	55	4	53	7	6	97	30	8	54	7	装备套装身_04	人物身体受击点	装备套装手_04	人物左手绑定点	装备套装手_04	人物右手绑定点
690	神传君主套装	8	10374003~10375003|10434003~10435003|10204083~10209284|10239228~10239308|10249228~10249308|10259228~10259308|10269228~10269308|10279228~10279308	2	8	55	4	53	7	6	97	30	8	54	7	装备套装身_04	人物身体受击点	装备套装手_04	人物左手绑定点	装备套装手_04	人物右手绑定点
691	神传君主套装	8	10384003~10385003|10444003~10445003|10204093~10209289|10239232~10239313|10249232~10249313|10259232~10259313|10269232~10269313|10279232~10279313	2	8	55	4	53	7	6	97	30	8	54	7	装备套装身_04	人物身体受击点	装备套装手_04	人物左手绑定点	装备套装手_04	人物右手绑定点
692	神传君主套装	8	10394003~10395003|10454003~10455003|10204103~10209294|10239236~10239318|10249236~10249318|10259236~10259318|10269236~10269318|10279236~10279318	2	42	80	4	53	7	6	97	30	8	54	7	装备套装身_04	人物身体受击点	装备套装手_04	人物左手绑定点	装备套装手_04	人物右手绑定点
693	神传君主套装	8	10404003~10405003|10464003~10465003|10204113~10209299|10239240~10239323|10249240~10249323|10259240~10259323|10269240~10269323|10279240~10279323	2	43	80	4	53	7	6	97	30	8	54	7	装备套装身_04	人物身体受击点	装备套装手_04	人物左手绑定点	装备套装手_04	人物右手绑定点
694	天传君主套装	8	10354004~10355004|10414004~10415004|10204064~10209302|10239221~10239326|10249221~10249326|10259221~10259326|10269221~10269326|10279221~10279326	2	8	75	4	53	9	6	97	40	8	54	9						
695	天传君主套装	8	10364004~10365004|10424004~10425004|10204074~10209303|10239225~10239327|10249225~10249327|10259225~10259327|10269225~10269327|10279225~10279327	2	8	75	4	53	9	6	97	40	8	54	9						
696	天传君主套装	8	10374004~10375004|10434004~10435004|10204084~10209304|10239229~10239328|10249229~10249328|10259229~10259328|10269229~10269328|10279229~10279328	2	8	75	4	53	9	6	97	40	8	54	9						
697	天传君主套装	8	10384004~10385004|10444004~10445004|10204094~10209305|10239233~10239329|10249233~10249329|10259233~10259329|10269233~10269329|10279233~10279329	2	8	75	4	53	9	6	97	40	8	54	9						
698	天传君主套装	8	10394004~10395004|10454004~10455004|10204104~10209306|10239237~10239330|10249237~10249330|10259237~10259330|10269237~10269330|10279237~10279330	2	8	75	4	53	9	6	97	40	8	54	9						
699	天传君主套装	8	10404004~10405004|10464004~10465004|10204114~10209307|10239241~10239331|10249241~10249331|10259241~10259331|10269241~10269331|10279241~10279331	2	8	75	4	53	9	6	97	40	8	54	9						
700	神赐金牌套装	8	10354100~10355100|10414100~10415100|10209260~10209276|10239284~10239300|10249284~10249300|10259284~10259300|10269284~10269300|10279284~10279300	2	8	55	4	53	7	6	6	300	8	54	9						
701	神赐金牌套装	8	10364100~10365100|10424100~10425100|10209261~10209281|10239285~10239305|10249285~10249305|10259285~10259305|10269285~10269305|10279285~10279305	2	8	55	4	53	7	6	6	300	8	54	9						
702	神赐金牌套装	8	10374100~10375100|10434100~10435100|10209262~10209286|10239286~10239310|10249286~10249310|10259286~10259310|10269286~10269310|10279286~10279310	2	8	55	4	53	7	6	6	300	8	54	9						
703	神赐金牌套装	8	10384100~10385100|10444100~10445100|10209263~10209291|10239287~10239315|10249287~10249315|10259287~10259315|10269287~10269315|10279287~10279315	2	8	55	4	53	7	6	6	300	8	54	9						
704	神赐金牌套装	8	10394100~10395100|10454100~10455100|10209264~10209296|10239288~10239320|10249288~10249320|10259288~10259320|10269288~10269320|10279288~10279320	2	8	55	4	53	7	6	6	300	8	54	9						
705	神赐金牌套装	8	10404100~10405100|10464100~10465100|10209265~10209301|10239289~10239325|10249289~10249325|10259289~10259325|10269289~10269325|10279289~10279325	2	8	55	4	53	7	6	6	300	8	54	9						
706	天赐金牌套装	8	10354101~10355101|10414101~10415101|10209266~10209308|10239290~10239332|10249290~10249332|10259290~10259332|10269290~10269332|10279290~10279332	2	8	72	4	53	10	6	22	2000	8	54	12						
707	天赐金牌套装	8	10364101~10365101|10424101~10425101|10209267~10209309|10239291~10239333|10249291~10249333|10259291~10259333|10269291~10269333|10279291~10279333	2	8	72	4	53	10	6	22	2000	8	54	12						
708	天赐金牌套装	8	10374101~10375101|10434101~10435101|10209268~10209310|10239292~10239334|10249292~10249334|10259292~10259334|10269292~10269334|10279292~10279334	2	8	72	4	53	10	6	22	2000	8	54	12
709	天赐金牌套装	8	10384101~10385101|10444101~10445101|10209269~10209311|10239293~10239335|10249293~10249335|10259293~10259335|10269293~10269335|10279293~10279335	2	8	72	4	53	10	6	22	2000	8	54	12
710	天赐金牌套装	8	10394101~10395101|10454101~10455101|10209270~10209312|10239294~10239336|10249294~10249336|10259294~10259336|10269294~10269336|10279294~10279336	2	8	72	4	53	10	6	22	2000	8	54	12
711	天赐金牌套装	8	10404101~10405101|10464101~10465101|10209271~10209313|10239295~10239337|10249295~10249337|10259295~10259337|10269295~10269337|10279295~10279337	2	8	72	4	53	10	6	22	2000	8	54	12
712	神龙掌门套装	8	10354200~10355200|10414200~10415200|10209254~10209275|10239278~10239299|10249278~10249299|10259278~10259299|10269278~10269299|10279278~10279299	2	8	55	4	50	7	6	12	120	8	22	1500
713	神龙掌门套装	8	10364200~10365200|10424200~10425200|10209255~10209280|10239279~10239304|10249279~10249303|10259279~10259304|10269279~10269304|10279279~10279304	2	8	55	4	50	7	6	12	120	8	22	1500
714	神龙掌门套装	8	10374200~10375200|10434200~10435200|10209256~10209285|10239280~10239309|10249280~10249309|10259280~10259309|10269280~10269309|10279280~10279309	2	8	55	4	50	7	6	14	120	8	22	1500
715	神龙掌门套装	8	10384200~10385200|10444200~10445200|10209257~10209290|10239281~10239314|10249281~10249314|10259281~10259314|10269281~10269314|10279281~10279314	2	8	55	4	50	7	6	14	120	8	22	1500
716	神龙掌门套装	8	10394200~10395200|10454200~10455200|10209258~10209295|10239282~10239319|10249282~10249319|10259282~10259319|10269282~10269319|10279282~10279319	2	8	55	4	50	7	6	10	120	8	22	1500
717	神龙掌门套装	8	10404200~10405200|10464200~10465200|10209259~10209300|10239283~10239324|10249283~10249324|10259283~10259324|10269283~10269324|10279283~10279324	2	8	55	4	50	7	6	10	120	8	22	1500
718	冥传君主套装	8	10354403~10355403|10414403~10415403|10209344~10209380|10239368~10239404|10249368~10249404|10259368~10259404|10269368~10269404|10279368~10279404	2	8	85	4	53	10	6	97	45	8	54	10
719	冥传君主套装	8	10364403~10365403|10424403~10425403|10209345~10209381|10239369~10239405|10249369~10249405|10259369~10259405|10269369~10269405|10279369~10279405	2	8	85	4	53	10	6	97	45	8	54	10
720	冥传君主套装	8	10374403~10375403|10434403~10435403|10209346~10209382|10239370~10239406|10249370~10249406|10259370~10259406|10269370~10269406|10279370~10279406	2	8	85	4	53	10	6	97	45	8	54	10
721	冥传君主套装	8	10384403~10385403|10444403~10445403|10209347~10209383|10239371~10239407|10249371~10249407|10259371~10259407|10269371~10269407|10279371~10279407	2	8	85	4	53	10	6	97	45	8	54	10
722	冥传君主套装	8	10394403~10395403|10454403~10455403|10209348~10209384|10239372~10239408|10249372~10249408|10259372~10259408|10269372~10269408|10279372~10279408	2	8	85	4	53	10	6	97	45	8	54	10
723	冥传君主套装	8	10404403~10405403|10464403~10465403|10209349~10209385|10239373~10239409|10249373~10249409|10259373~10259409|10269373~10269409|10279373~10279409	2	8	85	4	53	10	6	97	45	8	54	10
750	冥传君主套装	8	10019850~10019852|10077850~10077852|10209500~10209524|10239500~10239524|10249500~10249524|10259500~10259524|10269500~10269524|10279500~10279524	2	8	95	4	53	11	6	97	50	8	54	11
751	冥传君主套装	8	10028850~10028852|10087850~10087852|10209501~10209525|10239501~10239525|10249501~10249525|10259501~10259525|10269501~10269525|10279501~10279525	2	8	95	4	53	11	6	97	50	8	54	11
752	冥传君主套装	8	10038850~10038852|10097850~10097852|10209502~10209526|10239502~10239526|10249502~10249526|10259502~10259526|10269502~10269526|10279502~10279526	2	8	95	4	53	11	6	97	50	8	54	11
753	冥传君主套装	8	10048850~10048852|10107850~10107852|10209503~10209527|10239503~10239527|10249503~10249527|10259503~10259527|10269503~10269527|10279503~10279527	2	8	95	4	53	11	6	97	50	8	54	11
754	冥传君主套装	8	10058850~10058852|10117850~10117852|10209504~10209528|10239504~10239528|10249504~10249528|10259504~10259528|10269504~10269528|10279504~10279528	2	8	95	4	53	11	6	97	50	8	54	11
755	冥传君主套装	8	10068850~10068852|10127850~10127852|10209505~10209529|10239505~10239529|10249505~10249529|10259505~10259529|10269505~10269529|10279505~10279529	2	8	95	4	53	11	6	97	50	8	54	11
756	冥传君主套装	8	10354005~10355005|10414005~10415005|10209506~10209530|10239506~10239530|10249506~10249530|10259506~10259530|10269506~10269530|10279506~10279530	2	8	95	4	53	11	6	97	50	8	54	11
757	冥传君主套装	8	10364005~10365005|10424005~10425005|10209507~10209531|10239507~10239531|10249507~10249531|10259507~10259531|10269507~10269531|10279507~10279531	2	8	95	4	53	11	6	97	50	8	54	11
758	冥传君主套装	8	10374005~10375005|10434005~10435005|10209508~10209532|10239508~10239532|10249508~10249532|10259508~10259532|10269508~10269532|10279508~10279532	2	8	95	4	53	11	6	97	50	8	54	11
759	冥传君主套装	8	10384005~10385005|10444005~10445005|10209509~10209533|10239509~10239533|10249509~10249533|10259509~10259533|10269509~10269533|10279509~10279533	2	8	95	4	53	11	6	97	50	8	54	11
760	冥传君主套装	8	10394005~10395005|10454005~10455005|10209510~10209534|10239510~10239534|10249510~10249534|10259510~10259534|10269510~10269534|10279510~10279534	2	8	95	4	53	11	6	97	50	8	54	11
761	冥传君主套装	8	10404005~10405005|10464005~10465005|10209511~10209535|10239511~10239535|10249511~10249535|10259511~10259535|10269511~10269535|10279511~10279535	2	8	95	4	53	11	6	97	50	8	54	11
762	冥赐金牌套装	8	10019851~10019853|10077851~10077853|10209512~10209536|10239512~10239536|10249512~10249536|10259512~10259536|10269512~10269536|10279512~10279536	2	8	86	4	53	12	6	22	2400	8	54	14
763	冥赐金牌套装	8	10028851~10028853|10087851~10087853|10209513~10209537|10239513~10239537|10249513~10249537|10259513~10259537|10269513~10269537|10279513~10279537	2	8	86	4	53	12	6	22	2400	8	54	14
764	冥赐金牌套装	8	10038851~10038853|10097851~10097853|10209514~10209538|10239514~10239538|10249514~10249538|10259514~10259538|10269514~10269538|10279514~10279538	2	8	86	4	53	12	6	22	2400	8	54	14
765	冥赐金牌套装	8	10048851~10048853|10107851~10107853|10209515~10209539|10239515~10239539|10249515~10249539|10259515~10259539|10269515~10269539|10279515~10279539	2	8	86	4	53	12	6	22	2400	8	54	14
766	冥赐金牌套装	8	10058851~10058853|10117851~10117853|10209516~10209540|10239516~10239540|10249516~10249540|10259516~10259540|10269516~10269540|10279516~10279540	2	8	86	4	53	12	6	22	2400	8	54	14
767	冥赐金牌套装	8	10068851~10068853|10127851~10127853|10209517~10209541|10239517~10239541|10249517~10249541|10259517~10259541|10269517~10269541|10279517~10279541	2	8	86	4	53	12	6	22	2400	8	54	14
